text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,musicMeta.musicId,musicMeta.musicName,videoMeta.duration,description_length,n_hashtags,has_hashtags,author_verified,music_is_original,hour_posted,day_of_week,musicAuthor_Billie Eilish,musicAuthor_Evan Holmes,musicAuthor_F1 moments,musicAuthor_Kreepa,musicAuthor_Pop Smoke,musicAuthor_Riovacci,musicAuthor_Tik Toker,musicAuthor_Tim Thebodeau,musicAuthor_mo.rab,musicAuthor_other,musicAuthor_zopepijn,viral
#not #twisting #hand,2020-10-04 13:30:07,6.786170881258554e+18,MS4wLjABAAAAWmyekx9JlI99i50WOIrbmyiVkGKqK5piTfD4hZPu_OvudXEspuKIdph5npW24lFL,marijn.kuipers,Marijn.Kuipers,6.848744596168969e+18,original sound,8.0,20,3,1,0,1,13,6,False,False,False,False,False,False,False,False,False,True,False,1
Heujjj gelukt! #hinkebeentje #hatseflats #KerstInHuis #fyp #fy #vjp #vj #daarbenikweer #athome,2020-12-13 11:44:02,6.844969663739479e+18,MS4wLjABAAAA8GIZ7xsAMnO3yPNXiCW3Kwttbr8GP2JOS66KUiPUAkmb0sYhCmZ42gvuYNnKt_IO,adkonings,HandbalAdje,6.90370886851006e+18,original sound,10.0,94,9,1,0,1,11,6,False,False,False,False,False,False,False,False,False,True,False,0
CHEST DIP TIPS. Work that chest 💪🏻✨ #fyp #foru #fitnessgirls #HorrorTok #DoItBold #fitnesstips #chestdips #chestworkout,2020-10-18 14:41:56,6.710151821354419e+18,MS4wLjABAAAAH6F4l3Lg9rlHQpOiNZV_NPJAKVFOWOCBuh6gdq_aqHTUzuivqhbEKOQ7nmte4Mb1,sarah.annne,sarah ,6.884970224504917e+18,original sound,21.0,119,7,1,0,1,14,6,False,False,False,False,False,False,False,False,False,True,False,0
Wanneer kwam jij erachter? 🤷‍♂️ #rijst #lifehack #foodhack,2020-12-05 08:06:05,6.752201966468597e+18,MS4wLjABAAAAPxsEHe4R2Twkt-1DDs6sv-svBkm4enbZL_3w9BYzqrXPuDSDzjTEG5SzLSYPEpLq,sterkindekeuken.nl,SterkInDeKeuken.nl,6.590643178271935e+18,Mission Impossible Theme (Movie Trailer Mix),19.0,58,3,1,0,0,8,5,False,False,False,False,False,False,False,False,False,True,False,1
Watch till the end 😨 @snappersociety @kaliturbo,2020-11-21 22:16:17,6.604420603187675e+18,MS4wLjABAAAAqjlwU56ELbj09lCc_b_k5XcZOCP6iXuPyEuoCnRsAi7gO5jx-Zkb758PlBrUm_ly,riovacci,Riovacci,6.897704474392022e+18,original sound,15.0,47,0,0,0,1,22,5,False,False,False,False,False,True,False,False,False,False,False,1
"Видимо опять придётся доказывать, что звук мой😂 #рек #рекомендации #хочуврек #recommendations #keşfet #billieeilish #lovely",2020-11-06 11:38:56,6.629104316714582e+18,MS4wLjABAAAAYmTzUX_w-dCCPc8YvsnXsLSZi77lKtSDfr-ohr9sXPv-SWrBCsPHjJGeXn5478Pa,eskimonapalocke,ESYA,6.891062844800945e+18,Fill in Billies voice,15.0,123,7,1,0,1,11,4,False,False,False,False,False,False,False,False,False,True,False,0
Picobello bv #fy #fyp #voorjou #voorjouwpage #follow #viraal #gekkies #internetgekkies #picobello #hallo #lachen #nederlands,2020-10-08 12:03:21,6.823511508418266e+18,MS4wLjABAAAA7H3qh_sjz4JjAl_X7kuDNgl_hiy6uIebwbCEUP0y5xRozBvnwFPcQE9t44nhzZAl,danny07251,Danny backup,6.881218801698967e+18,origineel geluid,17.0,124,12,1,0,1,12,3,False,False,False,False,False,False,False,False,False,True,False,1
Kookie cuz my movie doesn't have a name😜😂 #jungkook #bts #armybts #bts_official_bighit @bts_official_bighit,2020-12-15 21:54:16,6.85293249063089e+18,MS4wLjABAAAALt0Egu0G-Kry6LosZz29Y3_AKijQ3semP196pH0EzD00YQ1Y8h4J2lwkHl4rajxx,kim.sahar,kim.sahar,6.905866519754952e+18,original sound,59.0,107,4,1,0,1,21,1,False,False,False,False,False,False,False,False,False,True,False,0
රැවුල වැවෙන්න බෙහෙතක්😇😇😇😇,2020-11-17 00:57:13,6.887750145758103e+18,MS4wLjABAAAA-Gg-klG98DC15jjOy5n2jbve5DC2G9i3JgN_JYj3wCxMmF2CBX8R--8I4IJWez9k,dineshbandara08,Dinesh Bandara,6.895890492786019e+18,original sound,37.0,25,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,0
Our #Colombian ⭐️ is back! 🕺 #Sinisterra #Feyenoord #Soccer #Training #FY #Celebrate #Football #ForYouPage,2020-12-09 15:31:50,6.828495788898616e+18,MS4wLjABAAAAEzE-P90WMNm-hL5KZKMNmb0vHUfwBtVM_mggr9anv_XZHSGOdEbb8UnM27jcYA1W,feyenoord,Feyenoord,6.619694802206199e+18,#Slomo Trans,11.0,106,9,1,1,1,15,2,False,False,False,False,False,False,False,False,False,True,False,1
I feel so sorry for you George💔 #georgerussell #mercedes #f1 #formula1 #fy #foryou,2020-12-06 20:47:43,6.859278251932993e+18,MS4wLjABAAAAn1-MBBjv73_-zcNbdIxVXVSd2K28jKE3VIO8LYAo5QVDoMmY9G0zyVYF_MYt4zkE,funniest.f1.moments,F1 moments,6.6858719674022e+18,This City,9.0,82,6,1,0,0,20,6,False,False,False,False,False,False,False,False,False,True,False,1
Ben even vergeten part 2? #qucee #viral #foryoupage #foryou #peterpiet,2020-12-12 22:49:26,6.781548385347732e+18,MS4wLjABAAAAQ00vYhPl9OIBkx5STazxIE0Pavec55FfhTD9nWBLdcBgmzFgGZxAccP9naK7qmdQ,quceememepies,Qucee memepies,6.905505750655716e+18,original sound,59.0,70,5,1,0,1,22,5,False,False,False,False,False,False,False,False,False,True,False,1
بكري ماهمو الا مرتو. والاكل 💔🥺ياخسارة  الشكلاطات بس,2020-12-05 10:58:40,6.774158772455622e+18,MS4wLjABAAAARXFxChYOZcs4dq0hMPOGCF_e-CdgFAlkPSopZyacCJD0YXZYsQORAN_oPjypxikQ,mo.rab,mo.rab,6.902725052496678e+18,original sound,15.0,51,0,0,0,1,10,5,False,False,False,False,False,False,False,False,True,False,False,1
Ответить пользователю @anwexte вот богиня темари) #naruto #temari #shikamaru #gaara #anime #animeedit #recommendations #fyp,2020-12-08 09:06:46,6.872122433383532e+18,MS4wLjABAAAAiJxpfqP2wIutbbYrzI8joi6jRnN31MDAUA3IqrFhMSnQEm441DUg1SarjbYxl0aq,xaaku,haku,6.897902172550614e+18,hi_hi_cutiepie corpse,11.0,123,8,1,0,1,9,1,False,False,False,False,False,False,False,False,False,True,False,1
#horadearrasar,2020-10-18 15:24:42,6.878327842875459e+18,MS4wLjABAAAAY4tebf1704e_8tExS-h6yCVBnWOW5QK3-P4q7VfK_OWCOjCMZ34ASc2Nge6Tcmcm,blakizim.3xp,@blakizim.3xp,6.86543394691875e+18,Rave na Praia,13.0,14,1,1,0,0,15,6,False,False,False,False,False,False,False,False,False,True,False,1
#vibe #drums #fun #duet #fyp #happy #music,2020-12-19 23:20:34,6.834535971083896e+18,MS4wLjABAAAAu6jvMwMBtYlZfrT-zvDLWkRaxbHhM2pco2a2OX2ER9m3pNnece5RqjtBkeOV_lBZ,detroitnomad,Detroit Nomad,6.908111350099152e+18,original sound,59.0,42,7,1,0,1,23,5,False,False,False,False,False,False,False,False,False,True,False,0
MORE GLOBBLES #ASMR #GLOBBLEASMR,2020-12-16 13:26:31,6.668168694621028e+18,MS4wLjABAAAAtpb5mkf9TTCHtx-WHO0gPtJytu6m8VLfrlTjwF8f8YgKLnv0fii9oRLESWcRlal1,kylethomas,kyle thomas ✌️,6.906845108130467e+18,original sound,53.0,32,2,1,1,1,13,2,False,False,False,False,False,False,False,False,False,True,False,1
#horadearrasar,2020-10-03 17:04:12,6.819666292209108e+18,MS4wLjABAAAAtpwyPSlwTCGH76iCQnj8mgsZsa6ZuMaRYZQGyY-rgul04jsPN0gM5uhz7oPgZWnD,jesus_reina.oficial,Marianajustino,6.833901322845081e+18,som original,13.0,14,1,1,0,1,17,5,False,False,False,False,False,False,False,False,False,True,False,0
Вот и туториал ✔️ #туториал #аниме #наруто #naruto #anime #animeedit #рек #limonka_pechenka #ПорадуйМаму #ДавайБросать #рекомендации,2020-12-04 13:45:03,6.864239643869808e+18,MS4wLjABAAAAr497y-O4LYnAWdxRXvE-LyE3FywVIr4bt9DIxRTPTRKKc105136Oz44Pc1V_YeDi,limonka_pechenka,💥 ДеЙдАрОчКа 💥,6.787142896177924e+18,Coffee for Your Head,60.0,132,9,1,0,0,13,4,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @jakedyang #checkitout,2020-09-28 01:04:21,6.78894910295435e+18,MS4wLjABAAAA-99W8ZOIqm6k8ZJWJG8b-w3_g_vRubynJ5vuncpys2zwIAZc_-F1BZRTYdfE0yZT,kadds.pov,Jordan Kadoora,6.86337234710194e+18,Lets Link,37.0,31,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar #fy #foryou #tiktok,2020-12-17 14:34:26,6.770467116656723e+18,MS4wLjABAAAAUeV_Jeih1naAdS0PcK1bhe3cFMRaE0C-0MQYjiVlZCQmt951B--njS2_h9CYte6z,lumadiniz_,Luma Diniz,6.886040556707777e+18,Oh My God,13.0,34,4,1,0,0,14,3,False,False,False,False,False,False,False,False,False,True,False,1
Será que temos estilo?? #horadearrasar #diadecao #bulldogfrances #frenchie,2020-09-26 11:42:38,6.81340600109564e+18,MS4wLjABAAAAdteE8Ylm_UmLRQs5aqOVFJya29kRi5j1SVOTafRka8dd0vACHp8uIRGEVdM9JUhj,bulldoguitass,bulldoguitass,6.87676043344626e+18,som original,13.0,74,4,1,0,1,11,5,False,False,False,False,False,False,False,False,False,True,False,0
spain but without the s #helloworld #animeedit #helloworldanime #animereccomendations #fyp #fypシ #foryoupage #amv #sadanime #romanceanime #weeb #otaku,2020-10-23 17:40:53,6.831302060991235e+18,MS4wLjABAAAAFWvgjXlqdesb0PYuY2TI4TCA6MK_BPSWmKNd6439be2iy_ikHdVF6rOKbfKyOV9k,angel_waifu,✨,6.886872060354645e+18,original sound,13.0,150,12,1,0,1,17,4,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @boiledleche like and comment if you want me make more videos about scummy things gnc does #gnc #fyp #gym #fitness #muscle #SmallBusiness,2020-11-28 22:17:22,6.826415030901589e+18,MS4wLjABAAAAJ3MkfxhdThlUMYj5EHtToZSy790X6DtwsmQ-cwdYAwF0nwuUi4ZzsHTYCcl1PHli,zachlagana,ZachLagana,6.900302272996052e+18,original sound,58.0,146,6,1,0,1,22,5,False,False,False,False,False,False,False,False,False,True,False,0
❗Дети Моря❗#детиморя #edit #эдит #recommendations #рекомендации #globalrecommendations #recomendation #anime #animeedit #аниме #антмеэдит,2020-10-16 17:04:38,6.637472607803343e+18,MS4wLjABAAAA0TccjSPSz6vVqBr65lTlLipWgobL4xFgZq21IaMbcAap2OEgFCZsnwXYyKAl7yo1,applepi.owo,UwU,6.71473218514166e+18,Always Forever,15.0,137,11,1,0,0,17,4,False,False,False,False,False,False,False,False,False,True,False,1
#foryou #foryou #foryou,2020-10-07 14:00:35,2.7754937964807782e+17,MS4wLjABAAAAhKzJVN-Ml85OzHWJh82PdXMabziaEqef7k5KntvhK8oADuuSpBHUxclG32oYz34n,whomustafa5,Mustafa hassan,6.877070753783631e+18,original sound,15.0,23,3,1,0,1,14,2,False,False,False,False,False,False,False,False,False,True,False,0
O mundo girou     #horadearrasar #fy #fyp #foryou #geraçãotiktok #trans #foryoupage #pravoce  #acre #homemtrans #lgbtqi #omundogirou  #viral,2020-11-27 19:14:41,6.592295952655925e+18,MS4wLjABAAAA5YKYuiZsgX0k34Ti_dnDKH0eqxHFj1H4jGYqx_kjBejXaNXdNxCZ-LPDicQgRBnp,kaiogray,Kaio,6.75398671216832e+18,som original,13.0,140,13,1,0,1,19,4,False,False,False,False,False,False,False,False,False,True,False,1
උස්සපු එකාව අහු උනා,2020-12-08 04:31:00,6.851376892080358e+18,MS4wLjABAAAAqQC4se9D_TKo8bUBeC6CHojT8HqUn8QFpabdLNWm57V0YDHUK0_KqEeKo2G-iFPp,sl.notiya2,ᴿᴰ᭄♤sʜᴀᴅᴏᴡ ♤™,6.900834517766917e+18,Pem Huta Pata පෙම් හුට පටRotz x CleNoise x Mi,9.0,19,0,0,0,1,4,1,False,False,False,False,False,False,False,False,False,True,False,0
Mikasa Ackerman [shingeki no kyojin] Disculpen la calidad :( #attackontitan #snk  #mikasa #anime  #animeedit #shingekinokyojin,2020-10-10 04:06:23,6.83989582315525e+18,MS4wLjABAAAAGJkzmS8lglfDdn21UQ19IFXgFjA3RHEX1lr1uBYLoVZaKnP_jtcoSNksnf72eb4D,annie.dess,⚠️,6.85408394912847e+18,오리지널 사운드 - 백동욱🌈,8.0,126,6,1,0,1,4,5,False,False,False,False,False,False,False,False,False,True,False,1
Viral kyu nhi ho rha mein?🥀💔...Foryou? #raplikechester #jontysquad #faheemsajjad07 #standwithkashimr #slowmo #transition #viralvideo,2020-12-20 12:08:17,6.634864752181133e+18,MS4wLjABAAAA3eKJTcpC99aSzliVD3K2_KKFxer97o8z_DVp4cnBsjaOd79xF1f7ZdoAnDtlkyra,faheemsajjad07,𝓕𝓪𝓱𝓮𝓮𝓶 𝓢𝓪𝓳𝓳𝓪𝓭🥀,6.906466106798624e+18,original sound,14.0,132,6,1,0,1,12,6,False,False,False,False,False,False,False,False,False,True,False,0
Novia de alquiler. ♥️ #kanojookarishimasu #rentagirlfriend #waifu #kawaii #otaku #anime #animeedit #girlfriend,2020-12-03 00:09:02,6.674200600425022e+18,MS4wLjABAAAAJFURvNWIMhZEFAY2EIi3lMCc_782GEWCkhmn8miWuQ-mv0GFA7ecKjv7jgCFstpL,yuki__no__hana,「  Dylan ★⁷ 」,6.892065351417286e+18,Woah people are using this,15.0,110,8,1,0,1,0,3,False,False,False,False,False,False,False,False,False,True,False,1
end miss NH karna #foryou #foryoupage #fyp #satndwihkashmir #fyp #sameerkahn,2020-09-27 05:32:38,6.743907394462303e+18,MS4wLjABAAAAAVjDjl9OikzPtKnFzLdIA1L8o2c-_DAJtaSsUUDJkoxDfTF-_-YlnmVMpYyoxhsI,sameerkhandj11,sameer khan,6.877036135906889e+18,original sound,15.0,76,6,1,0,1,5,6,False,False,False,False,False,False,False,False,False,True,False,0
#drawing,2020-12-03 12:46:56,6.883739701828732e+18,MS4wLjABAAAADKK28tOxzOIyXU7faTArSBvNN5_IOttvTuefy_tyMe45-WmfUFiYfGwgjS6BY2B3,nuri100100,NURI,6.703219153760684e+18,Rocky: Eye of the Tiger,29.0,8,1,1,0,0,12,3,False,False,False,False,False,False,False,False,False,True,False,1
That got shakey #fyp #fitness #gym #squat #powerlifting #powerliftingmotivation,2020-09-26 16:32:54,6.866460673234503e+18,MS4wLjABAAAAyU4u_31aPCtXupaIpuMKgZf43m0a_vERuX2IBWXfKcT0sJwPsojnpEE3nc4hTPNQ,mattvena,Matt Vena,6.750642513641474e+18,Beast,21.0,79,6,1,0,0,16,5,False,False,False,False,False,False,False,False,False,True,False,1
Those booty slaps though 🍑 #indoorcycling #indoorcyclinginstructor #soulcycle #fyp #foryourpage #xyzbca #beyonce #crazyrightnow #lit #fire,2020-10-28 19:22:29,6.798933350259951e+18,MS4wLjABAAAAVo7s-5jRJ53sMtOn0_QXV_zp-8_YypFpSe4rkAI0Ow-f42cYN6YO2kc_8Fv5nCNy,naughty.fitness,Harry French,6.859186494620356e+18,Crazy in Love Aaar Remix,19.0,138,10,1,0,1,19,2,False,False,False,False,False,False,False,False,False,True,False,1
heb nu ong 100+ draften maar tis gelukt hoor pfoe #foryou #fy #netherlands !!,2020-12-02 14:48:17,6.77247564951113e+18,MS4wLjABAAAAHkHYTSVOjmpgfpy909GVWQ4n1ez91rdlzunp9EUqeCE7CMCGEbePc4bX_5yvmSAi,lisakocken_,Liess,6.899883686385241e+18,BILLIE JEAN X BOO X F IT UP VMESHBEATS MASHUP,15.0,77,3,1,0,1,14,2,False,False,False,False,False,False,False,False,False,True,False,1
20 minutes of this workout paired with a calorie deficit will have your abs popping! #fyp #fypp #hiit #hiitworkout #bodybyberg,2020-10-28 01:18:34,6.863431770559399e+18,MS4wLjABAAAAN76089zieXWGcsjICPwiqR6W8DOVaYdURkAxO2ruMLt81XE02Rmzd4vgTUrYgp4y,bodybyberg,Josh Goldberg,6.88329775528495e+18,Where Is The Love?,9.0,126,5,1,0,0,1,2,False,False,False,False,False,False,False,False,False,True,False,1
I m s o r r y,2020-12-18 20:15:50,7755926.0,MS4wLjABAAAAQRCUDCZOs7AXF9f8op6rgWAKtkP9sDEjIDgdHdReddM,jadeanna_,Jade Anna,6.897488994930626e+18,Gods Plan Slowed,10.0,13,0,0,0,1,20,4,False,False,False,False,False,False,False,False,False,True,False,1
Dit ziet er echt raar uit 😱😂 #bawzarmy #foryoupage #fyp,2020-10-09 16:45:47,6.618048931078455e+18,MS4wLjABAAAAzRKBHjlNN-dqFfO0v3N54_5M10fqLhkxt_oMwHkgsmDCyhqYErLDRc6n_czf22Hd,joran.bawz,Joran Bawz,6.594233508997107e+18,Run free,11.0,55,3,1,0,0,16,4,False,False,False,False,False,False,False,False,False,True,False,1
#animeedit #anime #weeb #love #family #friends #recommendations #workout #gym #weight #relatable #facts #pain,2020-10-30 19:49:06,6.849794944396445e+18,MS4wLjABAAAA_Za3mQhYwoKj8uAFEZ_u7R58XmDxfrH0SRVaWOJnsNHP4lnwNk7RpZ3GaSHVta2V,helaxy02,helaxy02,6.889502554070224e+18,original sound,19.0,109,13,1,0,1,19,4,False,False,False,False,False,False,False,False,False,True,False,1
Voor voetbal vragen moet je niet bij mij zijn 🤓 #fyp,2020-10-20 20:29:40,12904336.0,MS4wLjABAAAAkOjVvv9lKsFN4UeTzCWmG4Bl-gE10e-R-MSx4FQMzp0,xrooom_,Romy ,6.848661000409992e+18,origineel geluid,18.0,52,1,1,0,1,20,1,False,False,False,False,False,False,False,False,False,True,False,1
The boys were proud once more 💕 #fyp #foryoupage #foryou #MotivationMonday #gym #athlete #fitness #workout #tiktok #fanedit #myhobby #motivation #abc,2020-11-09 18:29:02,1.2300949747154125e+17,MS4wLjABAAAADCr1WkeXCw1GlAywvirWOXMcYQ6wP51J7rN-N3OUL03KUy8_Bd624XpW7Dt0CZz3,braydencarelius,Brayden Carelius,6.841019963529055e+18,ओरिजिनल साउंड,16.0,149,13,1,0,1,18,0,False,False,False,False,False,False,False,False,False,True,False,0
Hier geloven deze meiden in: geesten  #قران #nederland #koran #trending #arnhem #trends #foryou #tik #trending #foryoupage,2020-11-24 20:33:42,6.725885270065153e+18,MS4wLjABAAAARdqLZt5XlsyMStjtmdEXX2yYKU4qEV89kC-XZe5hwAOTpbT_FXaV8BRcOapxrsRt,abdeentube,Abdellatif Ouisa ,6.898791306869738e+18,origineel geluid,40.0,122,10,1,0,1,20,1,False,False,False,False,False,False,False,False,False,True,False,0
Wel een hele creatieve opmerking meneer!,2020-10-22 18:43:33,6.53618547972375e+18,MS4wLjABAAAAQBYiU3AzE3aaCRsW2NYCDo1-9KIRtWvl-4CBhvkQzXT_SsamLHeY3vRBznxhKA_d,brittelisabethh,Britt,6.875861846973271e+18,i feel kinda freeee,7.0,40,0,0,0,1,18,3,False,False,False,False,False,False,False,False,False,True,False,0
That’s it. 💅 #horse#horsegirl#equestrian#equestrianlife#horsememes#horsesoftiktok,2020-12-01 08:02:55,6.645271647559516e+18,MS4wLjABAAAAsdkwT6_9qEKyEVPZuCu6WqTR5YqcBY1A7yzytqrOVqPuyU0TOJ_iGZApzEFRw7T9,ace_equestrian,Alanna Clarke,6.899533138922671e+18,ruin our friendship,11.0,81,6,1,0,1,8,1,False,False,False,False,False,False,False,False,False,True,False,1
#fyp #covid2020 #yolo,2020-12-13 19:52:20,6.76987334272567e+18,MS4wLjABAAAAhp7tmpaE4M7EuP-LncwHHRYbr7D1gXbPcpvYswgdWqzM-enFE_Jv2PBn_AwCGFhZ,julyaimee,July 🦋,6.689430699490971e+18,Walk Challenge,13.0,21,3,1,0,1,19,6,False,False,False,False,False,False,False,False,False,True,False,0
Vergeet niet op het plusje te klikken ➕😉volg me ook op insta 📸 en niet te vergeten blijf lachen☺️  #foryou #fy #foryoupage #herkenbaar,2020-11-08 14:16:25,14949242.0,MS4wLjABAAAAMzn97y6kpjupHnfrDFxss7enKZAnEFQxl_SPH2AMdJQ,twanuit,Twan Uitdewilligen,6.892757515344367e+18,origineel geluid,8.0,134,4,1,0,1,14,6,False,False,False,False,False,False,False,False,False,True,False,0
#පොඩි බඩගින්නක් #ඇවිල්ලා ඒයාට #vedio #කරනවා_ දැකලා #දුවනවා 🤭🥰🥰🥰#Mine @dula__girl98,2020-12-11 08:16:27,6.862968307194119e+18,MS4wLjABAAAACtRrJa6crw9Kyn1OzTCEjH-3CfqofMhcq_vgphwN5v1zHaX5OxqJRiukKtO6xiSX,blackztoplasith2,Błâćkžtóp Lasith,6.741350433547111e+18,original sound - Kelum Dissanayake✍️,15.0,82,6,1,0,1,8,4,False,False,False,False,False,False,False,False,False,True,False,0
TRUE FACT 😂 Welke telefoon heb jij? ✨ #fyp,2020-10-27 11:07:08,10852237.0,MS4wLjABAAAApzKNZzMp9kxC-N5qk7jyCiIJDWATxxGOi-ScDVfS8WM,allyshavandijk,Allysha Van Dijk,6.824402572225351e+18,original sound - Cece Ko,9.0,42,1,1,0,1,11,1,False,False,False,False,False,False,False,False,False,True,False,0
Koe 🐮 #koe #mindfuck #snelheid #jajajaja #ja #lachen #dochter #queensover30 #queensonfyp @marrrittt,2020-12-07 16:31:11,9.97015222209577e+16,MS4wLjABAAAAszZLuzCPMlcQKwPGtz3vD31HAYzPS_bN9LqolyzFYM8ww7H1tzwbllvjt5HpE6Sa,jeanetkuiper,Jeanet,6.903552912107081e+18,origineel geluid,15.0,99,9,1,0,1,16,0,False,False,False,False,False,False,False,False,False,True,False,1
Break some ankles in FIFA 21. 😉 #FIFA21 #FIFASkills,2020-09-28 13:32:42,6.716842482229462e+18,MS4wLjABAAAAqPukj-gZBOhO2Jo9LT9TswcstVuv7f6yFK8-ojDzigDoSvm7Zh_6bmj7iuwvunui,ajaxesports,AjaxEsports,2.49980696029483e+17,Freestyler,13.0,51,2,1,1,0,13,0,False,False,False,False,False,False,False,False,False,True,False,1
"Zelfde meid 1,5 jaar later 😂😅 #korthom #foryou #fyp #schooltour",2020-10-16 17:06:58,24508180.0,MS4wLjABAAAAedISll_buo990zzxyrMqt82wjfXfX5MDXuiEo8gZW3Q,korthom,Thomas Brok (Tom),6.816680161149259e+18,original sound,6.0,63,4,1,1,1,17,4,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @nic23052 meet Anna The Warrior Of Strength 🖤💪🏻 #4yp #foryou #gloryxv #limitededition #fyp #blowthisup #transition #JDWonderland #blessed,2020-11-09 17:52:13,6.829044339269502e+18,MS4wLjABAAAABW-0TtzvlLtF_05MwNjOclAqVhDx2ExyCmGrpm-kr5MRHgSKmsNhemu1yqqfKbqC,gloryxv_uk,GLORY XV,6.818217783818522e+18,Originalton,15.0,146,8,1,0,1,17,0,False,False,False,False,False,False,False,False,False,True,False,0
Lopen #fyp #voorjou #dutch,2020-10-20 18:42:19,6.828310197976008e+18,MS4wLjABAAAAXbW6zwNRWfa6ubNXUkBfqiVgF3gRXOK2dOU8El3IBOwRMQ9wpNmX8CGRx0hfN7tx,jantt7,Jantt7,2.2252905865006694e+17,Superman,7.0,26,3,1,0,0,18,1,False,False,False,False,False,False,False,False,False,True,False,0
🤣🤣😭 #daniilkvyat #tororosso #f1 #formula1 #fy #foryou,2020-11-27 14:33:34,6.859278251932993e+18,MS4wLjABAAAAn1-MBBjv73_-zcNbdIxVXVSd2K28jKE3VIO8LYAo5QVDoMmY9G0zyVYF_MYt4zkE,funniest.f1.moments,F1 moments,6.899811766931607e+18,original sound,25.0,53,6,1,0,1,14,4,False,False,True,False,False,False,False,False,False,False,False,0
almost  33 reps😤.beat me if you can #duet #sportlover #challenge,2020-10-12 05:15:35,6.817422114431501e+18,MS4wLjABAAAABjDW6K86xKQkE-Z2VizoLBZP73pv7xjUYPfMVipYOI_-XU_q0mCXEHI2L42IVJYP,_tb98_,®*¥TB¥*®,6.825315816469663e+18,original sound,30.0,64,3,1,0,1,5,0,False,False,False,False,False,False,False,False,False,True,False,1
“omg” #danielricciardo #maxverstappen #redbull #f1 #formula1 #fy #foryou,2020-11-14 10:38:10,6.859278251932993e+18,MS4wLjABAAAAn1-MBBjv73_-zcNbdIxVXVSd2K28jKE3VIO8LYAo5QVDoMmY9G0zyVYF_MYt4zkE,funniest.f1.moments,F1 moments,6.657098817701252e+18,Shh (Young Fanatic),11.0,72,7,1,0,1,10,5,False,False,False,False,False,False,False,False,False,True,False,1
🤭🤣 #valtteribottas #mercedes #f1 #formula1 #fy #foryou,2020-11-16 15:18:06,6.859278251932993e+18,MS4wLjABAAAAn1-MBBjv73_-zcNbdIxVXVSd2K28jKE3VIO8LYAo5QVDoMmY9G0zyVYF_MYt4zkE,funniest.f1.moments,F1 moments,6.89574131041046e+18,original sound,15.0,54,6,1,0,1,15,0,False,False,True,False,False,False,False,False,False,False,False,1
#horadearrasar #ambev #tiktok #brahma #horadearrasar,2020-12-06 08:02:34,6.809021330894915e+18,MS4wLjABAAAAEB4sHZS4XvmHdzjMBDc_B8YPt3SPBy6HHstX-DzKAtuBn6lRCkNGbstfjTsGQibA,allansalesn,Allan Sales,6.89240627170709e+18,som original,13.0,52,5,1,0,1,8,6,False,False,False,False,False,False,False,False,False,True,False,0
"MY MUM HEARD ME also, please go donate in the donate link in my bio if you can ❤️ animals lives matter too!!",2020-12-13 00:23:21,6.668168694621028e+18,MS4wLjABAAAAtpb5mkf9TTCHtx-WHO0gPtJytu6m8VLfrlTjwF8f8YgKLnv0fii9oRLESWcRlal1,kylethomas,kyle thomas ✌️,6.905529937000713e+18,original sound,15.0,108,0,0,1,1,0,6,False,False,False,False,False,False,False,False,False,True,False,1
SÍGUENOS EN INSTA:DulcesGemelas💕 #gemelas #destacame #trend #fyp #challenge #dancechallenge #baile #twins #outfits #viral #dance #funny,2020-12-09 22:47:02,6.552129016907334e+18,MS4wLjABAAAAJXUNQFvHYruN8wrxpv0TMFiu01aJTtS2sfeq5KKHwnuwLn-6MAUYDStyrTaiDrka,dulcesgemelas,DulcesGemelas,6.799964254343679e+18,sígueme en javiervillalobostheis,11.0,135,12,1,0,1,22,2,False,False,False,False,False,False,False,False,False,True,False,1
💗💗💗❤️🔥   #dance #baile #viral #video #boy #lgbt #latino #slowmo #slow,2020-11-02 15:46:42,6.75215894001035e+18,MS4wLjABAAAAXghoiWvryVuRgQ25VanRFpDeqn3KwWOVU5rimuBqBk_wctU4NZ1I9Q-0X-4BGFKP,geer_franciosii,Geer✨,6.873169532932886e+18,Lilnext_ en Instagram,11.0,69,9,1,0,1,15,0,False,False,False,False,False,False,False,False,False,True,False,0
